"model_type","ppi_type","design","n","delta","emp_power","mc_se"
"glm_mis","PPI","PPI_noncrossfit",50,0.35,0.18,0.0171813852759316
"glm_mis","PPI","PPI_noncrossfit",50,0.4,0.208,0.0181513635851415
"glm_mis","PPI","PPI_noncrossfit",50,0.4,0.208,0.0181513635851415
"glm_mis","PPI","PPI_noncrossfit",50,0.4,0.208,0.0181513635851415
"glm_mis","PPI","PPI_noncrossfit",50,0.45,0.254,0.0194671004517879
"glm_mis","PPI","PPI_noncrossfit",50,0.45,0.254,0.0194671004517879
"glm_mis","PPI","PPI_noncrossfit",50,0.45,0.254,0.0194671004517879
"glm_mis","PPI","PPI_noncrossfit",50,0.5,0.294,0.0203746901816936
"glm_mis","PPI","PPI_noncrossfit",50,0.5,0.294,0.0203746901816936
"glm_mis","PPI","PPI_noncrossfit",50,0.5,0.294,0.0203746901816936
"glm_mis","PPI","PPI_noncrossfit",50,0.55,0.328,0.020995999618975
"glm_mis","PPI","PPI_noncrossfit",50,0.55,0.328,0.020995999618975
"glm_mis","PPI","PPI_noncrossfit",50,0.55,0.328,0.020995999618975
"glm_mis","PPI","PPI_noncrossfit",50,0.6,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",50,0.6,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",50,0.6,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",100,0,0.048,0.00955991631762538
"glm_mis","PPI","PPI_noncrossfit",100,0,0.048,0.00955991631762538
"glm_mis","PPI","PPI_noncrossfit",100,0,0.048,0.00955991631762538
"glm_mis","PPI","PPI_noncrossfit",100,0.05,0.052,0.00992935043192655
"glm_mis","PPI","PPI_noncrossfit",100,0.05,0.052,0.00992935043192655
"glm_mis","PPI","PPI_noncrossfit",100,0.05,0.052,0.00992935043192655
"glm_mis","PPI","PPI_noncrossfit",100,0.1,0.066,0.0111035129576184
"glm_mis","PPI","PPI_noncrossfit",100,0.1,0.066,0.0111035129576184
"glm_mis","PPI","PPI_noncrossfit",100,0.1,0.066,0.0111035129576184
"glm_mis","PPI","PPI_noncrossfit",100,0.15,0.084,0.0124051602166195
"glm_mis","PPI","PPI_noncrossfit",100,0.15,0.084,0.0124051602166195
"glm_mis","PPI","PPI_noncrossfit",100,0.15,0.084,0.0124051602166195
"glm_mis","PPI","PPI_noncrossfit",100,0.2,0.118,0.0144274737913468
"glm_mis","PPI","PPI_noncrossfit",100,0.2,0.118,0.0144274737913468
"glm_mis","PPI","PPI_noncrossfit",100,0.2,0.118,0.0144274737913468
"glm_mis","PPI","PPI_noncrossfit",100,0.25,0.158,0.0163117135825762
"glm_mis","PPI","PPI_noncrossfit",100,0.25,0.158,0.0163117135825762
"glm_mis","PPI","PPI_noncrossfit",100,0.25,0.158,0.0163117135825762
"glm_mis","PPI","PPI_noncrossfit",100,0.3,0.206,0.0180866801818355
"glm_mis","PPI","PPI_noncrossfit",100,0.3,0.206,0.0180866801818355
"glm_mis","PPI","PPI_noncrossfit",100,0.3,0.206,0.0180866801818355
"glm_mis","PPI","PPI_noncrossfit",100,0.35,0.262,0.0196649942791754
"glm_mis","PPI","PPI_noncrossfit",100,0.35,0.262,0.0196649942791754
"glm_mis","PPI","PPI_noncrossfit",100,0.35,0.262,0.0196649942791754
"glm_mis","PPI","PPI_noncrossfit",100,0.4,0.306,0.0206089301032344
"glm_mis","PPI","PPI_noncrossfit",100,0.4,0.306,0.0206089301032344
"glm_mis","PPI","PPI_noncrossfit",100,0.4,0.306,0.0206089301032344
"glm_mis","PPI","PPI_noncrossfit",100,0.45,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",100,0.45,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",100,0.45,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",100,0.5,0.426,0.0221144296783797
"glm_mis","PPI","PPI_noncrossfit",100,0.5,0.426,0.0221144296783797
"glm_mis","PPI","PPI_noncrossfit",100,0.5,0.426,0.0221144296783797
"glm_mis","PPI","PPI_noncrossfit",100,0.55,0.488,0.0223542389716134
"glm_mis","PPI","PPI_noncrossfit",100,0.55,0.488,0.0223542389716134
"glm_mis","PPI","PPI_noncrossfit",100,0.55,0.488,0.0223542389716134
"glm_mis","PPI","PPI_noncrossfit",100,0.6,0.554,0.0222298897883008
"glm_mis","PPI","PPI_noncrossfit",100,0.6,0.554,0.0222298897883008
"glm_mis","PPI","PPI_noncrossfit",100,0.6,0.554,0.0222298897883008
"glm_mis","PPI","PPI_noncrossfit",150,0,0.05,0.00974679434480896
"glm_mis","PPI","PPI_noncrossfit",150,0,0.05,0.00974679434480896
"glm_mis","PPI","PPI_noncrossfit",150,0,0.05,0.00974679434480896
"glm_mis","PPI","PPI_noncrossfit",150,0.05,0.04,0.00876356092008266
"glm_mis","PPI","PPI_noncrossfit",150,0.05,0.04,0.00876356092008266
"glm_mis","PPI","PPI_noncrossfit",150,0.05,0.04,0.00876356092008266
"glm_mis","PPI","PPI_noncrossfit",150,0.1,0.066,0.0111035129576184
"glm_mis","PPI","PPI_noncrossfit",150,0.1,0.066,0.0111035129576184
"glm_mis","PPI","PPI_noncrossfit",150,0.1,0.066,0.0111035129576184
"glm_mis","PPI","PPI_noncrossfit",150,0.15,0.096,0.0131745208641529
"glm_mis","PPI","PPI_noncrossfit",150,0.15,0.096,0.0131745208641529
"glm_mis","PPI","PPI_noncrossfit",150,0.15,0.096,0.0131745208641529
"glm_mis","PPI","PPI_noncrossfit",150,0.2,0.156,0.0162273842624127
"glm_mis","PPI","PPI_noncrossfit",150,0.2,0.156,0.0162273842624127
"glm_mis","PPI","PPI_noncrossfit",150,0.2,0.156,0.0162273842624127
"glm_mis","PPI","PPI_noncrossfit",150,0.25,0.214,0.0183414285157945
"glm_mis","PPI","PPI_noncrossfit",150,0.25,0.214,0.0183414285157945
"glm_mis","PPI","PPI_noncrossfit",150,0.25,0.214,0.0183414285157945
"glm_mis","PPI","PPI_noncrossfit",150,0.3,0.282,0.0201234191925726
"glm_mis","PPI","PPI_noncrossfit",150,0.3,0.282,0.0201234191925726
"glm_mis","PPI","PPI_noncrossfit",150,0.3,0.282,0.0201234191925726
"glm_mis","PPI","PPI_noncrossfit",150,0.35,0.352,0.0213586516428355
"glm_mis","PPI","PPI_noncrossfit",150,0.35,0.352,0.0213586516428355
"glm_mis","PPI","PPI_noncrossfit",150,0.35,0.352,0.0213586516428355
"glm_mis","PPI","PPI_noncrossfit",150,0.4,0.424,0.022100859711785
"glm_mis","PPI","PPI_noncrossfit",150,0.4,0.424,0.022100859711785
"glm_mis","PPI","PPI_noncrossfit",150,0.4,0.424,0.022100859711785
"glm_mis","PPI","PPI_noncrossfit",150,0.45,0.524,0.0223349054173059
"glm_mis","PPI","PPI_noncrossfit",150,0.45,0.524,0.0223349054173059
"glm_mis","PPI","PPI_noncrossfit",150,0.45,0.524,0.0223349054173059
"glm_mis","PPI","PPI_noncrossfit",150,0.5,0.586,0.0220274374360705
"glm_mis","PPI","PPI_noncrossfit",150,0.5,0.586,0.0220274374360705
"glm_mis","PPI","PPI_noncrossfit",150,0.5,0.586,0.0220274374360705
"glm_mis","PPI","PPI_noncrossfit",150,0.55,0.66,0.0211849002829846
"glm_mis","PPI","PPI_noncrossfit",150,0.55,0.66,0.0211849002829846
"glm_mis","PPI","PPI_noncrossfit",150,0.55,0.66,0.0211849002829846
"glm_mis","PPI","PPI_noncrossfit",150,0.6,0.724,0.0199911980631477
"glm_mis","PPI","PPI_noncrossfit",150,0.6,0.724,0.0199911980631477
"glm_mis","PPI","PPI_noncrossfit",150,0.6,0.724,0.0199911980631477
"glm_mis","PPI","PPI_noncrossfit",200,0,0.048,0.00955991631762538
"glm_mis","PPI","PPI_noncrossfit",200,0,0.048,0.00955991631762538
"glm_mis","PPI","PPI_noncrossfit",200,0,0.048,0.00955991631762538
"glm_mis","PPI","PPI_noncrossfit",200,0.05,0.064,0.0109456840809517
"glm_mis","PPI","PPI_noncrossfit",200,0.05,0.064,0.0109456840809517
"glm_mis","PPI","PPI_noncrossfit",200,0.05,0.064,0.0109456840809517
"glm_mis","PPI","PPI_noncrossfit",200,0.1,0.086,0.0125382614424808
"glm_mis","PPI","PPI_noncrossfit",200,0.1,0.086,0.0125382614424808
"glm_mis","PPI","PPI_noncrossfit",200,0.1,0.086,0.0125382614424808
"glm_mis","PPI","PPI_noncrossfit",200,0.15,0.114,0.0142129518397833
"glm_mis","PPI","PPI_noncrossfit",200,0.15,0.114,0.0142129518397833
"glm_mis","PPI","PPI_noncrossfit",200,0.15,0.114,0.0142129518397833
"glm_mis","PPI","PPI_noncrossfit",200,0.2,0.168,0.0167198086113448
"glm_mis","PPI","PPI_noncrossfit",200,0.2,0.168,0.0167198086113448
"glm_mis","PPI","PPI_noncrossfit",200,0.2,0.168,0.0167198086113448
"glm_mis","PPI","PPI_noncrossfit",200,0.25,0.214,0.0183414285157945
"glm_mis","PPI","PPI_noncrossfit",200,0.25,0.214,0.0183414285157945
"glm_mis","PPI","PPI_noncrossfit",200,0.25,0.214,0.0183414285157945
"glm_mis","PPI","PPI_noncrossfit",200,0.3,0.302,0.0205327056181108
"glm_mis","PPI","PPI_noncrossfit",200,0.3,0.302,0.0205327056181108
"glm_mis","PPI","PPI_noncrossfit",200,0.3,0.302,0.0205327056181108
"glm_mis","PPI","PPI_noncrossfit",200,0.35,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",200,0.35,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",200,0.35,0.376,0.0216621328589777
"glm_mis","PPI","PPI_noncrossfit",200,0.4,0.476,0.0223349054173059
"glm_mis","PPI","PPI_noncrossfit",200,0.4,0.476,0.0223349054173059
"glm_mis","PPI","PPI_noncrossfit",200,0.4,0.476,0.0223349054173059
"glm_mis","PPI","PPI_noncrossfit",200,0.45,0.57,0.0221404606998138
"glm_mis","PPI","PPI_noncrossfit",200,0.45,0.57,0.0221404606998138
"glm_mis","PPI","PPI_noncrossfit",200,0.45,0.57,0.0221404606998138
"glm_mis","PPI","PPI_noncrossfit",200,0.5,0.664,0.0211236360506424
"glm_mis","PPI","PPI_noncrossfit",200,0.5,0.664,0.0211236360506424
"glm_mis","PPI","PPI_noncrossfit",200,0.5,0.664,0.0211236360506424
"glm_mis","PPI","PPI_noncrossfit",200,0.55,0.74,0.0196163197363828
"glm_mis","PPI","PPI_noncrossfit",200,0.55,0.74,0.0196163197363828
"glm_mis","PPI","PPI_noncrossfit",200,0.55,0.74,0.0196163197363828
"glm_mis","PPI","PPI_noncrossfit",200,0.6,0.8,0.0178885438199983
"glm_mis","PPI","PPI_noncrossfit",200,0.6,0.8,0.0178885438199983
"glm_mis","PPI","PPI_noncrossfit",200,0.6,0.8,0.0178885438199983
"glm_mis","PPI","PPI_noncrossfit",300,0,0.062,0.0107848041243223
"glm_mis","PPI","PPI_noncrossfit",300,0,0.062,0.0107848041243223
"glm_mis","PPI","PPI_noncrossfit",300,0,0.062,0.0107848041243223
"glm_mis","PPI","PPI_noncrossfit",300,0.05,0.062,0.0107848041243223
"glm_mis","PPI","PPI_noncrossfit",300,0.05,0.062,0.0107848041243223
"glm_mis","PPI","PPI_noncrossfit",300,0.05,0.062,0.0107848041243223
"glm_mis","PPI","PPI_noncrossfit",300,0.1,0.086,0.0125382614424808
"glm_mis","PPI","PPI_noncrossfit",300,0.1,0.086,0.0125382614424808
"glm_mis","PPI","PPI_noncrossfit",300,0.1,0.086,0.0125382614424808
"glm_mis","PPI","PPI_noncrossfit",300,0.15,0.122,0.0146366662871024
"glm_mis","PPI","PPI_noncrossfit",300,0.15,0.122,0.0146366662871024
"glm_mis","PPI","PPI_noncrossfit",300,0.15,0.122,0.0146366662871024
"glm_mis","PPI","PPI_noncrossfit",300,0.2,0.21,0.018215378118502
"glm_mis","PPI","PPI_noncrossfit",300,0.2,0.21,0.018215378118502
"glm_mis","PPI","PPI_noncrossfit",300,0.2,0.21,0.018215378118502
"glm_mis","PPI","PPI_noncrossfit",300,0.25,0.32,0.0208614476966485
"glm_mis","PPI","PPI_noncrossfit",300,0.25,0.32,0.0208614476966485
"glm_mis","PPI","PPI_noncrossfit",300,0.25,0.32,0.0208614476966485
"glm_mis","PPI","PPI_noncrossfit",300,0.3,0.41,0.0219954540757858
"glm_mis","PPI","PPI_noncrossfit",300,0.3,0.41,0.0219954540757858
"glm_mis","PPI","PPI_noncrossfit",300,0.3,0.41,0.0219954540757858
"glm_mis","PPI","PPI_noncrossfit",300,0.35,0.514,0.0223519126698366
"glm_mis","PPI","PPI_noncrossfit",300,0.35,0.514,0.0223519126698366
"glm_mis","PPI","PPI_noncrossfit",300,0.35,0.514,0.0223519126698366
"glm_mis","PPI","PPI_noncrossfit",300,0.4,0.646,0.0213861637513604
"glm_mis","PPI","PPI_noncrossfit",300,0.4,0.646,0.0213861637513604
"glm_mis","PPI","PPI_noncrossfit",300,0.4,0.646,0.0213861637513604
"glm_mis","PPI","PPI_noncrossfit",300,0.45,0.74,0.0196163197363828
"glm_mis","PPI","PPI_noncrossfit",300,0.45,0.74,0.0196163197363828
"glm_mis","PPI","PPI_noncrossfit",300,0.45,0.74,0.0196163197363828
"glm_mis","PPI","PPI_noncrossfit",300,0.5,0.812,0.0174731794473702
"glm_mis","PPI","PPI_noncrossfit",300,0.5,0.812,0.0174731794473702
"glm_mis","PPI","PPI_noncrossfit",300,0.5,0.812,0.0174731794473702
"glm_mis","PPI","PPI_noncrossfit",300,0.55,0.87,0.0150399468084166
"glm_mis","PPI","PPI_noncrossfit",300,0.55,0.87,0.0150399468084166
"glm_mis","PPI","PPI_noncrossfit",300,0.55,0.87,0.0150399468084166
"glm_mis","PPI","PPI_noncrossfit",300,0.6,0.922,0.0119929979571415
"glm_mis","PPI","PPI_noncrossfit",300,0.6,0.922,0.0119929979571415
"glm_mis","PPI","PPI_noncrossfit",300,0.6,0.922,0.0119929979571415
"glm_mis","PPI++","PPI++_crossfit",50,0,0.036,0.0083311463797007
"glm_mis","PPI++","PPI++_crossfit",50,0,0.036,0.0083311463797007
"glm_mis","PPI++","PPI++_crossfit",50,0.05,0.04,0.00876356092008266
"glm_mis","PPI++","PPI++_crossfit",50,0.05,0.04,0.00876356092008266
"glm_mis","PPI++","PPI++_crossfit",50,0.1,0.044,0.00917213170424411
"glm_mis","PPI++","PPI++_crossfit",50,0.1,0.044,0.00917213170424411
"glm_mis","PPI++","PPI++_crossfit",50,0.15,0.064,0.0109456840809517
"glm_mis","PPI++","PPI++_crossfit",50,0.15,0.064,0.0109456840809517
"glm_mis","PPI++","PPI++_crossfit",50,0.2,0.088,0.0126693330526907
"glm_mis","PPI++","PPI++_crossfit",50,0.2,0.088,0.0126693330526907
"glm_mis","PPI++","PPI++_crossfit",50,0.25,0.112,0.014103616557465
"glm_mis","PPI++","PPI++_crossfit",50,0.25,0.112,0.014103616557465
"glm_mis","PPI++","PPI++_crossfit",50,0.3,0.134,0.0152344346793703
"glm_mis","PPI++","PPI++_crossfit",50,0.3,0.134,0.0152344346793703
"glm_mis","PPI++","PPI++_crossfit",50,0.35,0.182,0.0172554918793989
"glm_mis","PPI++","PPI++_crossfit",50,0.35,0.182,0.0172554918793989
"glm_mis","PPI++","PPI++_crossfit",50,0.4,0.224,0.0186453211289052
"glm_mis","PPI++","PPI++_crossfit",50,0.4,0.224,0.0186453211289052
"glm_mis","PPI++","PPI++_crossfit",50,0.45,0.264,0.0197131428240146
"glm_mis","PPI++","PPI++_crossfit",50,0.45,0.264,0.0197131428240146
"glm_mis","PPI++","PPI++_crossfit",50,0.5,0.306,0.0206089301032344
"glm_mis","PPI++","PPI++_crossfit",50,0.5,0.306,0.0206089301032344
"glm_mis","PPI++","PPI++_crossfit",50,0.55,0.356,0.0214132669156297
"glm_mis","PPI++","PPI++_crossfit",50,0.55,0.356,0.0214132669156297
"glm_mis","PPI++","PPI++_crossfit",50,0.6,0.41,0.0219954540757858
"glm_mis","PPI++","PPI++_crossfit",50,0.6,0.41,0.0219954540757858
"glm_mis","PPI++","PPI++_crossfit",100,0,0.038,0.00855055553750749
"glm_mis","PPI++","PPI++_crossfit",100,0,0.038,0.00855055553750749
"glm_mis","PPI++","PPI++_crossfit",100,0.05,0.036,0.0083311463797007
"glm_mis","PPI++","PPI++_crossfit",100,0.05,0.036,0.0083311463797007
"glm_mis","PPI++","PPI++_crossfit",100,0.1,0.052,0.00992935043192655
"glm_mis","PPI++","PPI++_crossfit",100,0.1,0.052,0.00992935043192655
"glm_mis","PPI++","PPI++_crossfit",100,0.15,0.074,0.0117067501895274
"glm_mis","PPI++","PPI++_crossfit",100,0.15,0.074,0.0117067501895274
"glm_mis","PPI++","PPI++_crossfit",100,0.2,0.114,0.0142129518397833
"glm_mis","PPI++","PPI++_crossfit",100,0.2,0.114,0.0142129518397833
"glm_mis","PPI++","PPI++_crossfit",100,0.25,0.158,0.0163117135825762
"glm_mis","PPI++","PPI++_crossfit",100,0.25,0.158,0.0163117135825762
"glm_mis","PPI++","PPI++_crossfit",100,0.3,0.206,0.0180866801818355
"glm_mis","PPI++","PPI++_crossfit",100,0.3,0.206,0.0180866801818355
"glm_mis","PPI++","PPI++_crossfit",100,0.35,0.26,0.0196163197363828
"glm_mis","PPI++","PPI++_crossfit",100,0.35,0.26,0.0196163197363828
"glm_mis","PPI++","PPI++_crossfit",100,0.4,0.306,0.0206089301032344
"glm_mis","PPI++","PPI++_crossfit",100,0.4,0.306,0.0206089301032344
"glm_mis","PPI++","PPI++_crossfit",100,0.45,0.37,0.0215916650585359
"glm_mis","PPI++","PPI++_crossfit",100,0.45,0.37,0.0215916650585359
"glm_mis","PPI++","PPI++_crossfit",100,0.5,0.43,0.0221404606998138
"glm_mis","PPI++","PPI++_crossfit",100,0.5,0.43,0.0221404606998138
"glm_mis","PPI++","PPI++_crossfit",100,0.55,0.48,0.0223427840700303
"glm_mis","PPI++","PPI++_crossfit",100,0.55,0.48,0.0223427840700303
"glm_mis","PPI++","PPI++_crossfit",100,0.6,0.542,0.0222816516443463
"glm_mis","PPI++","PPI++_crossfit",100,0.6,0.542,0.0222816516443463
"glm_mis","PPI++","PPI++_crossfit",150,0,0.044,0.00917213170424411
"glm_mis","PPI++","PPI++_crossfit",150,0,0.044,0.00917213170424411
"glm_mis","PPI++","PPI++_crossfit",150,0.05,0.054,0.0101078187557949
"glm_mis","PPI++","PPI++_crossfit",150,0.05,0.054,0.0101078187557949
"glm_mis","PPI++","PPI++_crossfit",150,0.1,0.076,0.0118510759005248
"glm_mis","PPI++","PPI++_crossfit",150,0.1,0.076,0.0118510759005248
"glm_mis","PPI++","PPI++_crossfit",150,0.15,0.088,0.0126693330526907
"glm_mis","PPI++","PPI++_crossfit",150,0.15,0.088,0.0126693330526907
"glm_mis","PPI++","PPI++_crossfit",150,0.2,0.126,0.0148407546977908
"glm_mis","PPI++","PPI++_crossfit",150,0.2,0.126,0.0148407546977908
"glm_mis","PPI++","PPI++_crossfit",150,0.25,0.196,0.017752971582245
"glm_mis","PPI++","PPI++_crossfit",150,0.25,0.196,0.017752971582245
"glm_mis","PPI++","PPI++_crossfit",150,0.3,0.254,0.0194671004517879
"glm_mis","PPI++","PPI++_crossfit",150,0.3,0.254,0.0194671004517879
"glm_mis","PPI++","PPI++_crossfit",150,0.35,0.334,0.0210923682880799
"glm_mis","PPI++","PPI++_crossfit",150,0.35,0.334,0.0210923682880799
"glm_mis","PPI++","PPI++_crossfit",150,0.4,0.408,0.0219788989715136
"glm_mis","PPI++","PPI++_crossfit",150,0.4,0.408,0.0219788989715136
"glm_mis","PPI++","PPI++_crossfit",150,0.45,0.498,0.0223605008888441
"glm_mis","PPI++","PPI++_crossfit",150,0.45,0.498,0.0223605008888441
"glm_mis","PPI++","PPI++_crossfit",150,0.5,0.568,0.0221529230576915
"glm_mis","PPI++","PPI++_crossfit",150,0.5,0.568,0.0221529230576915
"glm_mis","PPI++","PPI++_crossfit",150,0.55,0.636,0.0215176206863119
"glm_mis","PPI++","PPI++_crossfit",150,0.55,0.636,0.0215176206863119
"glm_mis","PPI++","PPI++_crossfit",150,0.6,0.694,0.0206089301032344
"glm_mis","PPI++","PPI++_crossfit",150,0.6,0.694,0.0206089301032344
"glm_mis","PPI++","PPI++_crossfit",200,0,0.07,0.0114105214604767
"glm_mis","PPI++","PPI++_crossfit",200,0,0.07,0.0114105214604767
"glm_mis","PPI++","PPI++_crossfit",200,0.05,0.076,0.0118510759005248
"glm_mis","PPI++","PPI++_crossfit",200,0.05,0.076,0.0118510759005248
"glm_mis","PPI++","PPI++_crossfit",200,0.1,0.092,0.01292563344676
"glm_mis","PPI++","PPI++_crossfit",200,0.1,0.092,0.01292563344676
"glm_mis","PPI++","PPI++_crossfit",200,0.15,0.122,0.0146366662871024
"glm_mis","PPI++","PPI++_crossfit",200,0.15,0.122,0.0146366662871024
"glm_mis","PPI++","PPI++_crossfit",200,0.2,0.162,0.016477621187538
"glm_mis","PPI++","PPI++_crossfit",200,0.2,0.162,0.016477621187538
"glm_mis","PPI++","PPI++_crossfit",200,0.25,0.226,0.0187042241218394
"glm_mis","PPI++","PPI++_crossfit",200,0.25,0.226,0.0187042241218394
"glm_mis","PPI++","PPI++_crossfit",200,0.3,0.324,0.020929596269398
"glm_mis","PPI++","PPI++_crossfit",200,0.3,0.324,0.020929596269398
"glm_mis","PPI++","PPI++_crossfit",200,0.35,0.392,0.0218328193323721
"glm_mis","PPI++","PPI++_crossfit",200,0.35,0.392,0.0218328193323721
"glm_mis","PPI++","PPI++_crossfit",200,0.4,0.476,0.0223349054173059
"glm_mis","PPI++","PPI++_crossfit",200,0.4,0.476,0.0223349054173059
"glm_mis","PPI++","PPI++_crossfit",200,0.45,0.564,0.0221767445762447
"glm_mis","PPI++","PPI++_crossfit",200,0.45,0.564,0.0221767445762447
"glm_mis","PPI++","PPI++_crossfit",200,0.5,0.624,0.0216621328589777
"glm_mis","PPI++","PPI++_crossfit",200,0.5,0.624,0.0216621328589777
"glm_mis","PPI++","PPI++_crossfit",200,0.55,0.682,0.0208267136149706
"glm_mis","PPI++","PPI++_crossfit",200,0.55,0.682,0.0208267136149706
"glm_mis","PPI++","PPI++_crossfit",200,0.6,0.758,0.0191539029965174
"glm_mis","PPI++","PPI++_crossfit",200,0.6,0.758,0.0191539029965174
"glm_mis","PPI++","PPI++_crossfit",300,0,0.036,0.0083311463797007
"glm_mis","PPI++","PPI++_crossfit",300,0,0.036,0.0083311463797007
"glm_mis","PPI++","PPI++_crossfit",300,0.05,0.046,0.00936845771725528
"glm_mis","PPI++","PPI++_crossfit",300,0.05,0.046,0.00936845771725528
"glm_mis","PPI++","PPI++_crossfit",300,0.1,0.076,0.0118510759005248
"glm_mis","PPI++","PPI++_crossfit",300,0.1,0.076,0.0118510759005248
"glm_mis","PPI++","PPI++_crossfit",300,0.15,0.148,0.0158805541465026
"glm_mis","PPI++","PPI++_crossfit",300,0.15,0.148,0.0158805541465026
"glm_mis","PPI++","PPI++_crossfit",300,0.2,0.206,0.0180866801818355
"glm_mis","PPI++","PPI++_crossfit",300,0.2,0.206,0.0180866801818355
"glm_mis","PPI++","PPI++_crossfit",300,0.25,0.31,0.0206833266183175
"glm_mis","PPI++","PPI++_crossfit",300,0.25,0.31,0.0206833266183175
"glm_mis","PPI++","PPI++_crossfit",300,0.3,0.42,0.0220726074581142
"glm_mis","PPI++","PPI++_crossfit",300,0.3,0.42,0.0220726074581142
"glm_mis","PPI++","PPI++_crossfit",300,0.35,0.534,0.0223089219820232
"glm_mis","PPI++","PPI++_crossfit",300,0.35,0.534,0.0223089219820232
"glm_mis","PPI++","PPI++_crossfit",300,0.4,0.648,0.0213586516428355
"glm_mis","PPI++","PPI++_crossfit",300,0.4,0.648,0.0213586516428355
"glm_mis","PPI++","PPI++_crossfit",300,0.45,0.744,0.0195173768729304
"glm_mis","PPI++","PPI++_crossfit",300,0.45,0.744,0.0195173768729304
"glm_mis","PPI++","PPI++_crossfit",300,0.5,0.824,0.017030795636141
"glm_mis","PPI++","PPI++_crossfit",300,0.5,0.824,0.017030795636141
"glm_mis","PPI++","PPI++_crossfit",300,0.55,0.864,0.0153299706457645
"glm_mis","PPI++","PPI++_crossfit",300,0.55,0.864,0.0153299706457645
"glm_mis","PPI++","PPI++_crossfit",300,0.6,0.914,0.0125382614424808
"glm_mis","PPI++","PPI++_crossfit",300,0.6,0.914,0.0125382614424808
"glm_mis","PPI++","PPI++_independent_split",50,0,0.066,0.0111035129576184
"glm_mis","PPI++","PPI++_independent_split",50,0,0.066,0.0111035129576184
"glm_mis","PPI++","PPI++_independent_split",50,0.05,0.07,0.0114105214604767
"glm_mis","PPI++","PPI++_independent_split",50,0.05,0.07,0.0114105214604767
"glm_mis","PPI++","PPI++_independent_split",50,0.1,0.07,0.0114105214604767
"glm_mis","PPI++","PPI++_independent_split",50,0.1,0.07,0.0114105214604767
"glm_mis","PPI++","PPI++_independent_split",50,0.15,0.088,0.0126693330526907
"glm_mis","PPI++","PPI++_independent_split",50,0.15,0.088,0.0126693330526907
"glm_mis","PPI++","PPI++_independent_split",50,0.2,0.112,0.014103616557465
"glm_mis","PPI++","PPI++_independent_split",50,0.2,0.112,0.014103616557465
"glm_mis","PPI++","PPI++_independent_split",50,0.25,0.126,0.0148407546977908
"glm_mis","PPI++","PPI++_independent_split",50,0.25,0.126,0.0148407546977908
"glm_mis","PPI++","PPI++_independent_split",50,0.3,0.162,0.016477621187538
"glm_mis","PPI++","PPI++_independent_split",50,0.3,0.162,0.016477621187538
"glm_mis","PPI++","PPI++_independent_split",50,0.35,0.194,0.0176841171676734
